"","id","aptadvicefail","aptexpectancyfail","aptadvicesucc","aptexpectancysucc","effortadvicefail","effortexpectancyfail","effortadvicesucc","effortexpectancysucc","stratadvisefail","stratexpectancyfail","stratadvicesucc","stratexpectancysucc","actions","investigate","invest","switch","transfer","expectancy","aptout","aptvar","aptuncon","effortout","effortvar","effortuncon","moodout","moodvar","mooduncon","stratout","stratvar","stratuncon","luckout","luckvar","luckuncon","taskout","taskvar","taskuncon","sms1","sms2","sms3","sms4","sms5","sms6","sms7","sms8","sms","smo1","smo2","smo3","smo","so1","so2","so3","so4","so","gender","race_1","race_2","race_3","race_4","race_4_text","race_5","race_7","age","education","scenario","valence","attribution","do-br-fl_26","do-bl-so","redo_val","redo_den","redo_final","method_val","method_den","method","bruteforce_val","bruteforce_den","bruteforce_final","tangiblerewards_val","tangiblerewards_den","tangiblerewards","threat_val","threat_den","threat","redo_den2","redo_val2","redo","bruteforce_den2","bruteforce_val2","bruteforce","race","aptitude.locus","strategy.locus","effort.locus","aptitude.var","strategy.var","effort.var","aptitude.uncon","strategy.uncon","effort.uncon","locusout","variability","uncontrollability"
"102",104,NA,NA,NA,NA,NA,NA,"I would praise the employee for their hard work and diligence. And do everything in my power to help this employee execute his/her plan.",10,NA,NA,NA,NA,"I would praise the employee for their hard work and diligence. And do everything in my power to help this employee execute his/her plan.",0,1,0,0,10,2,6,4,1,7,1,4,7,4,4,4,4,7,7,4,5,6,5,5,5,5,2,4,4,4,4,4.125,4,3,3,3.333333333,4,4,4,4,4,2,NA,NA,"Native American/American Indian",NA,NA,NA,NA,37,5,"Effort Scenario Success","Success","Effort","Luck Dimensions|Task Dimensions|Aptitude Dimensions|Mood Dimensions|Effort Dimensions|Strategy Dimensions","Q90|SO1|SO2|SO3|SO4",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Native American/American Indian",NA,NA,1,NA,NA,7,NA,NA,1,1,7,1
"103",105,NA,NA,NA,NA,NA,NA,NA,NA,"I would call that employee into my office and tell them that I believe that the proposal was low quality and that the strategy was not going to work. I would be nice about it and explain to them exactly why it wouldn't work and see if they could come up with reasons why it would work that maybe I am not seeing. I would then ask them to redo the proposal or I would find someone else to do it.",7,NA,NA,"I would call that employee into my office and tell them that I believe that the proposal was low quality and that the strategy was not going to work. I would be nice about it and explain to them exactly why it wouldn't work and see if they could come up with reasons why it would work that maybe I am not seeing. I would then ask them to redo the proposal or I would find someone else to do it.",1,0,1,1,7,3,3,2,1,4,2,2,7,4,2,2,1,7,7,7,5,7,5,4,4,4,1,3,4,4,4,3.5,4,2,2,2.666666667,3,5,3,3,3.5,2,"White",NA,NA,NA,NA,NA,NA,34,4,"Strategy Scenario Fail","Fail","Strategy","Aptitude Dimensions|Luck Dimensions|Task Dimensions|Mood Dimensions|Effort Dimensions|Strategy Dimensions","Q90|SO2|SO1|SO4|SO3",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,"White",NA,2,NA,NA,2,NA,NA,1,NA,2,2,1
"104",106,NA,NA,NA,NA,"I would take the proposal to the employee and ask them if they would like to take another try at the proposal and I'd be willing to give them a couple of more days. I'd explain that I know they could do better and that I know they didn't put in there best effort on this job, but I'd like to give them another chance.",4,NA,NA,NA,NA,NA,NA,"I would take the proposal to the employee and ask them if they would like to take another try at the proposal and I'd be willing to give them a couple of more days. I'd explain that I know they could do better and that I know they didn't put in there best effort on this job, but I'd like to give them another chance.",0,0,0,0,4,1,3,3,1,5,1,1,6,2,3,6,3,6,7,7,5,7,5,4,5,4,2,4,4,4,4,3.875,5,5,3,4.333333333,3,4,4,3,3.5,2,"White",NA,NA,NA,NA,NA,NA,59,5,"Effort Scenario Fail","Fail","Effort","Luck Dimensions|Task Dimensions|Aptitude Dimensions|Effort Dimensions|Mood Dimensions|Strategy Dimensions","Q90|SO1|SO4|SO3|SO2",1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,"White",NA,NA,1,NA,NA,5,NA,NA,1,1,5,1
"105",107,NA,NA,NA,NA,"I would either send them an email or talk to them face to face and tell them I do not think this work is up to standards and tell them they need to put more effort in.",5,NA,NA,NA,NA,NA,NA,"I would either send them an email or talk to them face to face and tell them I do not think this work is up to standards and tell them they need to put more effort in.",0,0,0,0,5,2,2,3,6,6,3,2,6,4,2,5,4,6,5,6,5,5,5,4,5,4,4,5,4,3,4,4.125,6,7,6,6.333333333,4,3,4,3,3.5,1,"White",NA,NA,NA,NA,NA,NA,23,5,"Effort Scenario Fail","Fail","Effort","Effort Dimensions|Mood Dimensions|Task Dimensions|Aptitude Dimensions|Luck Dimensions|Strategy Dimensions","Q90|SO1|SO3|SO2|SO4",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,"White",NA,NA,6,NA,NA,6,NA,NA,3,6,6,3
"106",108,NA,NA,NA,NA,NA,NA,NA,NA,"I would reject the plan but i would criticize the employee's methodology if this was his first low quality proposal.",8,NA,NA,"I would reject the plan but i would criticize the employee's methodology if this was his first low quality proposal.",0,0,0,0,8,2,5,3,2,6,2,1,6,2,3,5,1,7,6,7,3,6,5,1,2,2,4,3,2,3,3,2.5,3,3,2,2.666666667,3,3,2,3,2.75,1,NA,"Hispanic/Latino",NA,NA,NA,NA,NA,29,7,"Strategy Scenario Fail","Fail","Strategy","Task Dimensions|Mood Dimensions|Aptitude Dimensions|Effort Dimensions|Strategy Dimensions|Luck Dimensions","Q90|SO1|SO3|SO4|SO2",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hispanic/Latino",NA,3,NA,NA,5,NA,NA,1,NA,3,5,1
"107",109,"I'd schedule a meeting with the employee so that we could talk face to face about this proposal and my employee's work. I'd try to gauge if he's been giving an honest effort, and I'd warn him that his work is not up to the standards expected by this company and that it needs to improve. If he did not show swift improvement, perhaps because he really is not well suited for the work, I would unfortunately have to fire or demote him.",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I'd schedule a meeting with the employee so that we could talk face to face about this proposal and my employee's work. I'd try to gauge if he's been giving an honest effort, and I'd warn him that his work is not up to the standards expected by this company and that it needs to improve. If he did not show swift improvement, perhaps because he really is not well suited for the work, I would unfortunately have to fire or demote him.",1,0,1,1,4,1,5,4,1,6,1,1,7,3,1,6,2,7,7,7,7,7,5,4,4,4,2,5,5,5,5,4.25,4,4,3,3.666666667,3,4,3,3,3.25,1,"White",NA,NA,NA,NA,NA,NA,31,4,"Aptitude Scenario Fail","Fail","Aptitude","Aptitude Dimensions|Strategy Dimensions|Mood Dimensions|Task Dimensions|Effort Dimensions|Luck Dimensions","Q90|SO2|SO1|SO4|SO3",0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,"White",1,NA,NA,5,NA,NA,4,NA,NA,1,5,4
"108",110,"Have the employee trained better for their role.",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Have the employee trained better for their role.",0,0,0,0,6,2,7,4,1,7,2,1,7,3,1,7,1,7,7,7,4,7,5,4,3,3,1,4,5,3,4,3.375,2,2,3,2.333333333,3,3,3,3,3,2,"White",NA,NA,NA,NA,NA,NA,38,5,"Aptitude Scenario Fail","Fail","Aptitude","Effort Dimensions|Task Dimensions|Mood Dimensions|Luck Dimensions|Aptitude Dimensions|Strategy Dimensions","Q90|SO1|SO4|SO3|SO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",2,NA,NA,7,NA,NA,4,NA,NA,2,7,4
"109",111,NA,NA,"I would showcase his proposal, take a look at the rest of his work and consider him for either a promotion or a raise.",9,NA,NA,NA,NA,NA,NA,NA,NA,"I would showcase his proposal, take a look at the rest of his work and consider him for either a promotion or a raise.",0,0,0,0,9,1,3,2,1,2,2,2,6,3,2,5,2,2,6,7,6,7,5,3,2,3,4,3,3,3,3,3,6,6,5,5.666666667,3,2,3,3,2.75,1,"White",NA,NA,NA,NA,NA,NA,46,3,"Aptitude Scenario Success","Success","Aptitude","Luck Dimensions|Aptitude Dimensions|Mood Dimensions|Effort Dimensions|Strategy Dimensions|Task Dimensions","Q90|SO4|SO3|SO2|SO1",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"White",1,NA,NA,3,NA,NA,2,NA,NA,1,3,2
"110",112,"What I would to is evaluate the employee in other areas and determine if their skills were good enough to justify keeping them on. Before making the decision to terminate them I would first check to see if there was a reason behind the low performance, such as problems outside of work. It would also be fair to see if they are getting the support needed from management or have problems associated with any possible bad management.",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"What I would to is evaluate the employee in other areas and determine if their skills were good enough to justify keeping them on. Before making the decision to terminate them I would first check to see if there was a reason behind the low performance, such as problems outside of work. It would also be fair to see if they are getting the support needed from management or have problems associated with any possible bad management.",1,0,1,1,6,1,5,3,1,7,1,1,7,1,4,5,2,7,7,7,7,7,5,5,5,5,2,5,5,5,5,4.625,7,7,7,7,4,4,4,4,4,1,"White",NA,NA,NA,NA,NA,NA,63,5,"Aptitude Scenario Fail","Fail","Aptitude","Aptitude Dimensions|Effort Dimensions|Strategy Dimensions|Task Dimensions|Mood Dimensions|Luck Dimensions","Q90|SO4|SO2|SO1|SO3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"White",1,NA,NA,5,NA,NA,3,NA,NA,1,5,3
"111",113,NA,NA,NA,NA,"I would have a meeting with them and let them know I was very disappointed in their plan. I would have them regroup for a brain storming session to come up with new ideals. Once they had done that I would expect the group to submit several new plans for the project that we could talk about as a group and pick the best plan of action.",9,NA,NA,NA,NA,NA,NA,"I would have a meeting with them and let them know I was very disappointed in their plan. I would have them regroup for a brain storming session to come up with new ideals. Once they had done that I would expect the group to submit several new plans for the project that we could talk about as a group and pick the best plan of action.",0,0,0,0,9,5,5,4,5,6,5,2,6,5,4,5,6,4,6,5,6,6,5,3,2,3,3,2,3,4,3,2.875,5,4,5,4.666666667,2,4,2,3,2.75,2,"White",NA,NA,NA,NA,NA,NA,57,4,"Effort Scenario Fail","Fail","Effort","Effort Dimensions|Aptitude Dimensions|Strategy Dimensions|Mood Dimensions|Task Dimensions|Luck Dimensions","Q90|SO4|SO3|SO2|SO1",0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"White",NA,NA,5,NA,NA,6,NA,NA,5,5,6,5
"112",115,NA,NA,"I would accept the proposal and probably submit a promotion request.",10,NA,NA,NA,NA,NA,NA,NA,NA,"I would accept the proposal and probably submit a promotion request.",0,0,0,0,10,1,4,6,1,4,1,1,7,4,3,4,2,4,4,7,7,4,5,4,4,4,2,5,4,4,4,3.875,5,5,5,5,4,3,4,4,3.75,2,"White",NA,NA,NA,NA,NA,NA,32,5,"Aptitude Scenario Success","Success","Aptitude","Strategy Dimensions|Luck Dimensions|Effort Dimensions|Aptitude Dimensions|Task Dimensions|Mood Dimensions","Q90|SO2|SO1|SO4|SO3",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"White",1,NA,NA,4,NA,NA,6,NA,NA,1,4,6
"113",116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would let the employee know that he's a great employee, and that I would present this to the board letting them know that it was him who brought this to me.",10,"I would let the employee know that he's a great employee, and that I would present this to the board letting them know that it was him who brought this to me.",0,0,0,0,10,3,6,4,1,1,1,1,7,4,2,6,2,4,7,6,7,7,5,4,4,2,3,3,3,3,3,3.125,3,3,2,2.666666667,2,2,1,2,1.75,1,"White",NA,NA,NA,NA,NA,NA,61,3,"Strategy Scenario Success","Success","Strategy","Mood Dimensions|Luck Dimensions|Task Dimensions|Effort Dimensions|Strategy Dimensions|Aptitude Dimensions","Q90|SO4|SO2|SO3|SO1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,2,NA,NA,6,NA,NA,2,NA,2,6,2
"114",117,NA,NA,NA,NA,NA,NA,"I would tell the employee that I really appreciated the effort. and make a special effort to call attention to their good work.",9,NA,NA,NA,NA,"I would tell the employee that I really appreciated the effort. and make a special effort to call attention to their good work.",0,0,0,0,9,1,5,3,2,4,1,2,5,3,2,3,2,7,4,7,6,2,5,3,4,3,2,2,3,4,3,3,5,6,5,5.333333333,4,4,4,3,3.75,2,"White",NA,NA,NA,NA,NA,NA,26,5,"Effort Scenario Success","Success","Effort","Luck Dimensions|Strategy Dimensions|Effort Dimensions|Task Dimensions|Mood Dimensions|Aptitude Dimensions","Q90|SO3|SO4|SO2|SO1",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"White",NA,NA,2,NA,NA,4,NA,NA,1,2,4,1
"115",118,NA,NA,NA,NA,NA,NA,"I would ask permission to get approval if needed to proceed with the proposal. I would want them to be involved in getting this started.",11,NA,NA,NA,NA,"I would ask permission to get approval if needed to proceed with the proposal. I would want them to be involved in getting this started.",0,0,0,0,11,7,7,1,1,1,1,1,7,1,7,7,1,7,7,7,7,7,5,3,3,3,2,3,3,3,3,2.875,5,5,5,5,3,4,3,3,3.25,1,"White",NA,NA,NA,NA,NA,NA,35,6,"Effort Scenario Success","Success","Effort","Luck Dimensions|Effort Dimensions|Task Dimensions|Mood Dimensions|Strategy Dimensions|Aptitude Dimensions","Q90|SO1|SO4|SO2|SO3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,NA,1,NA,NA,1,NA,NA,1,1,1,1
"116",119,NA,NA,NA,NA,NA,NA,"I would make sure the employee is commended for the task and recommend him or her for any promotions or bonuses that are available at the company.",10,NA,NA,NA,NA,"I would make sure the employee is commended for the task and recommend him or her for any promotions or bonuses that are available at the company.",0,0,0,0,10,1,5,3,1,7,1,1,7,1,1,6,1,7,7,4,7,6,5,4,4,4,4,4,4,4,4,4,4,2,3,3,4,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,36,4,"Effort Scenario Success","Success","Effort","Task Dimensions|Aptitude Dimensions|Luck Dimensions|Strategy Dimensions|Mood Dimensions|Effort Dimensions","Q90|SO2|SO3|SO4|SO1",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,NA,NA,7,NA,NA,1,1,7,1
"117",120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would showcase the proposal to my bosses and present why it is an effective strategy. I would be sure to give credit to my employee who created it.",10,"I would showcase the proposal to my bosses and present why it is an effective strategy. I would be sure to give credit to my employee who created it.",0,0,0,0,10,4,5,3,2,3,2,3,4,4,5,6,2,5,5,5,6,6,5,4,4,4,3,3,3,3,4,3.5,6,6,6,6,3,4,4,3,3.5,2,"White",NA,NA,NA,NA,NA,NA,30,5,"Strategy Scenario Success","Success","Strategy","Aptitude Dimensions|Strategy Dimensions|Mood Dimensions|Luck Dimensions|Task Dimensions|Effort Dimensions","Q90|SO1|SO2|SO3|SO4",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,5,NA,NA,6,NA,NA,2,NA,5,6,2
"118",121,"call them in to discuss it. If no satisfactory reasons for low quality, consider firing them",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"call them in to discuss it. If no satisfactory reasons for low quality, consider firing them",1,0,0,1,6,2,5,5,2,4,2,2,6,4,2,4,4,7,7,7,5,5,5,3,4,3,2,3,4,4,3,3.25,3,2,2,2.333333333,3,4,2,3,3,2,"White","Hispanic/Latino",NA,NA,NA,NA,NA,33,4,"Aptitude Scenario Fail","Fail","Aptitude","Strategy Dimensions|Luck Dimensions|Task Dimensions|Mood Dimensions|Aptitude Dimensions|Effort Dimensions","Q90|SO2|SO4|SO1|SO3",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"Hispanic/Latino",2,NA,NA,5,NA,NA,5,NA,NA,2,5,5
"119",122,NA,NA,"As a result of my employees submitted a very high quality proposal to the showcase, I would want to reward them in the best way that I can. I believe that hard work should always pay off and be rewarded.",10,NA,NA,NA,NA,NA,NA,NA,NA,"As a result of my employees submitted a very high quality proposal to the showcase, I would want to reward them in the best way that I can. I believe that hard work should always pay off and be rewarded.",0,0,0,0,10,1,4,1,3,2,1,6,2,1,1,1,1,1,4,6,4,6,5,4,4,3,5,4,4,5,5,4.25,4,6,5,5,4,5,4,4,4.25,1,"White",NA,NA,NA,NA,NA,NA,34,6,"Aptitude Scenario Success","Success","Aptitude","Mood Dimensions|Luck Dimensions|Strategy Dimensions|Task Dimensions|Aptitude Dimensions|Effort Dimensions","Q90|SO2|SO3|SO4|SO1",0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"White",1,NA,NA,4,NA,NA,1,NA,NA,1,4,1
"120",123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would praise them for their work and show them that they are truly appreciated. I would want them to continue with their high quality work so it is important that they feel appreciated and valued.",10,"I would praise them for their work and show them that they are truly appreciated. I would want them to continue with their high quality work so it is important that they feel appreciated and valued.",0,0,0,0,10,3,2,4,1,4,1,1,7,4,2,6,2,7,6,7,7,3,5,3,3,4,2,4,3,4,4,3.375,3,3,4,3.333333333,3,5,3,3,3.5,2,"White",NA,NA,NA,NA,NA,NA,26,5,"Strategy Scenario Success","Success","Strategy","Luck Dimensions|Effort Dimensions|Strategy Dimensions|Aptitude Dimensions|Task Dimensions|Mood Dimensions","Q90|SO3|SO2|SO4|SO1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,2,NA,NA,6,NA,NA,2,NA,2,6,2
"121",124,NA,NA,NA,NA,NA,NA,NA,NA,"I would talk to the employee and ask them if they think there is anything they could do to make the proposal better. I would point out the short comings of the proposal, and try to use it as a teachable moment. It's in my interest that I help this person to improve their work rather than shoot them down.",10,NA,NA,"I would talk to the employee and ask them if they think there is anything they could do to make the proposal better. I would point out the short comings of the proposal, and try to use it as a teachable moment. It's in my interest that I help this person to improve their work rather than shoot them down.",0,0,0,0,10,1,7,5,1,7,1,1,7,3,1,5,1,5,7,7,2,7,5,4,5,4,3,4,5,4,5,4.25,7,6,7,6.666666667,4,4,4,4,4,2,"White",NA,NA,NA,NA,NA,NA,33,6,"Strategy Scenario Fail","Fail","Strategy","Task Dimensions|Aptitude Dimensions|Strategy Dimensions|Effort Dimensions|Mood Dimensions|Luck Dimensions","Q90|SO2|SO1|SO3|SO4",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,1,NA,NA,5,NA,NA,1,NA,1,5,1
"122",125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I would compliment the employee and continue to give her important work. I'd acknowledge her efforts in the presentation. I'd give her good annual review and a raise at the appropriate time.",10,"I would compliment the employee and continue to give her important work. I'd acknowledge her efforts in the presentation. I'd give her good annual review and a raise at the appropriate time.",0,0,0,0,10,3,2,5,1,4,2,3,7,4,2,6,2,6,7,7,5,4,5,4,4,4,2,4,4,4,4,3.75,6,6,6,6,4,5,5,4,4.5,2,"White",NA,NA,NA,NA,NA,NA,37,5,"Strategy Scenario Success","Success","Strategy","Luck Dimensions|Effort Dimensions|Strategy Dimensions|Aptitude Dimensions|Task Dimensions|Mood Dimensions","Q90|SO3|SO4|SO2|SO1",0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"White",NA,2,NA,NA,6,NA,NA,2,NA,2,6,2
"123",126,NA,NA,NA,NA,NA,NA,"I would be sure to mention the hard work that the employ put into the project when I was presenting it to the higher ups in the company",9,NA,NA,NA,NA,"I would be sure to mention the hard work that the employ put into the project when I was presenting it to the higher ups in the company",0,0,0,0,9,3,5,3,1,7,1,2,7,4,3,6,3,6,7,7,6,7,5,3,2,3,3,4,4,4,4,3.375,5,4,4,4.333333333,3,3,3,4,3.25,2,"White",NA,NA,NA,NA,NA,NA,37,4,"Effort Scenario Success","Success","Effort","Aptitude Dimensions|Mood Dimensions|Luck Dimensions|Strategy Dimensions|Effort Dimensions|Task Dimensions","Q90|SO2|SO1|SO3|SO4",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,NA,1,NA,NA,7,NA,NA,1,1,7,1
"124",127,NA,NA,NA,NA,NA,NA,"I would highlight and showcase this employee during the presentation.",11,NA,NA,NA,NA,"I would highlight and showcase this employee during the presentation.",0,0,0,0,11,1,1,7,1,1,4,1,7,4,1,1,4,7,7,7,7,7,5,5,5,5,1,5,5,5,5,4.5,7,7,7,7,3,3,3,4,3.25,2,"White",NA,NA,NA,NA,NA,NA,34,4,"Effort Scenario Success","Success","Effort","Effort Dimensions|Task Dimensions|Strategy Dimensions|Aptitude Dimensions|Luck Dimensions|Mood Dimensions","Q90|SO3|SO4|SO1|SO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,NA,1,NA,NA,1,NA,NA,4,1,1,4
"125",128,NA,NA,NA,NA,"I would have a talk with this employee. Ask them if they actually thought their work was acceptable to turn in. Rejection without proper feedback won't teach them anything except that they're wrong in their work.",6,NA,NA,NA,NA,NA,NA,"I would have a talk with this employee. Ask them if they actually thought their work was acceptable to turn in. Rejection without proper feedback won't teach them anything except that they're wrong in their work.",0,0,0,0,6,1,3,1,1,5,1,1,7,1,2,4,4,7,7,7,3,5,5,4,3,3,3,4,3,4,5,3.625,6,6,6,6,3,3,3,3,3,1,"White",NA,NA,NA,NA,NA,NA,26,3,"Effort Scenario Fail","Fail","Effort","Mood Dimensions|Strategy Dimensions|Effort Dimensions|Luck Dimensions|Task Dimensions|Aptitude Dimensions","Q90|SO4|SO1|SO3|SO2",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",NA,NA,1,NA,NA,5,NA,NA,1,1,5,1
"126",129,NA,NA,"I would thank the employee and tell them that they did a great job. I might also invite them to join me in showcasing this proposal. I would also make sure to credit them for the proposal.",9,NA,NA,NA,NA,NA,NA,NA,NA,"I would thank the employee and tell them that they did a great job. I might also invite them to join me in showcasing this proposal. I would also make sure to credit them for the proposal.",0,0,0,0,9,1,2,2,1,3,1,1,6,2,3,5,3,7,7,7,3,6,5,3,3,3,2,4,3,4,4,3.25,2,2,3,2.333333333,4,4,3,3,3.5,2,"White",NA,NA,NA,NA,NA,NA,39,3,"Aptitude Scenario Success","Success","Aptitude","Task Dimensions|Effort Dimensions|Strategy Dimensions|Aptitude Dimensions|Luck Dimensions|Mood Dimensions","Q90|SO4|SO3|SO1|SO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"White",1,NA,NA,2,NA,NA,2,NA,NA,1,2,2
