Status,Progress,Duration (in seconds),Finished,UserLanguage,Q9,Apt advice,Apt expectancy,Effort Advice,Effort Expectancy,Strat Advise,Strat Expectancy,Luck Advise,Luck Expectancy,Apt Out,Apt Var,Apt Uncon,Effort Out,Effort Var,Effort Uncon,Mood Out,Mood Var,Mood Uncon,Strat Out,Strat Var,Strat Uncon,Luck Out,Luck Var,Luck Uncon,Task Out,Task Var,Task Uncon,SMS1,SMS2,SMS3,SMS4,SMS5,SMS6,SMO1,SMO2,SMO3,MP1,MP2,MP3,MP4,SO1,SO2,SO3,SO4,Gender,Race,Race_4_TEXT,Age,Education,FL_25_DO,FL_26_DO,MonitoringPerformance_DO,SO_DO
Response Type,Progress,Duration (in seconds),Finished,User Language,"We are interested in people's opinions on a set of questions and thus seek your cooperation.  This study will take you about 15-20 minutes.  We respect your confidentiality in your performance and answers. Your responses will not be shared outside the research team. Data analyses will only be performed on de-identified data (i.e. we will remove all identifiers before analyzing the data in aggregate).  If you would like to speak to someone about this experiment, you may email the Researcher, Dennis Teo (e0003067@u.nus.edu).   If you consent to participate in this survey, please click on the button below to indicate your consent and proceed to the next page.","In the box below, please describe how you would advise your friend on the above issue.","If Amelia followed your advice, how likely do you think she would improve on the upcoming test?","In the box below, please describe how you would advise your friend on the above issue.","If Amelia followed your advice, how likely do you think she would improve on the upcoming test?","In the box below, please describe how you would advise your friend on the above issue.","If Amelia followed your advice, how likely do you think she would improve on the upcoming test?","In the box below, please describe how you would advise your friend on the above issue.","If Amelia followed your advice, how likely do you think she would improve on the upcoming test?",To what extent does aptitude reside inside or outside you?,To what extent does aptitude change over time?,To what extent is aptitude controllable by you and other people?,To what extent does effort reside inside or outside you?,To what extent does effort change over time?,To what extent is effort controllable by you and other people?,To what extent does mood reside inside or outside you?,To what extent does mood change over time?,To what extent is mood controllable by you and other people?,To what extent does strategy reside inside or outside you?,To what extent does strategy change over time?,To what extent is strategy controllable by you and other people?,To what extent does luck reside inside or outside you?,To what extent does luck change over time?,To what extent is luck controllable by you and other people?,To what extent does task difficulty reside inside or outside you?,To what extent does task difficulty change over time?,To what extent is task difficulty controllable by you and other people?,"In moments when you feel challenged, how often do you ask yourself: ""What are things I can do to make myself better at this?""","When you are struggling with something, how often do you ask yourself: ""What can I do to help myself?""","Whenever something feels difficult, how often do you ask yourself: ""What can I do to get better at this?""","When you are stuck on something, how often do you give up on finding ways to help yourself?""","Whenever you feel like you are not making progress, how often do you ask yourself: ""Is there a better way of doing this?""","Whenever you feel frustrated with something, how often do  you ask yourself: ""How can I do this better?""","How much do you believe that you must always keep an eye out for new strategies, even when everything is going well?","How strongly do you believe that you need to constantly be thinking of different ways to approach a problem, even when things are going smoothly?","How important is it to keep searching for different ways of doing things, even when you have already found a solution?","When you are in the middle of solving a problem, how often do you think: ""How much progress have I made so far?""","When you are working towards a goal, how often do you think to yourself: ""How close am I to the objective?""","When you are performing a task, how often do you ask yourself:""At this point, am I on the right track?""","When you are working on a project, how often do you ask yourself:""How well am I coping with this so far?""","In your opinion, how often do you demonstrate strategy?","In your opinion, how often do you engage in planning?","In your opinion, how often do you think of strategies?","In your opinion, how often do you apply strategy?",What is your gender?,What is your race/ ethnicity? You may select more than one if you identify with more than one. - Selected Choice,"What is your race/ ethnicity? You may select more than one if you identify with more than one. - Other, please specify - Text","What is your age in years, as of 1st January 2018?","In your own schooling, what is the highest degree you have received?",FL_25 - Block Randomizer - Display Order,FL_26 - Block Randomizer - Display Order,Monitoring Performance - Display Order,SO - Display Order
"{""ImportId"":""status""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID8""}","{""ImportId"":""QID102_TEXT""}","{""ImportId"":""QID103""}","{""ImportId"":""QID110_TEXT""}","{""ImportId"":""QID111""}","{""ImportId"":""QID116_TEXT""}","{""ImportId"":""QID117""}","{""ImportId"":""QID119_TEXT""}","{""ImportId"":""QID120""}","{""ImportId"":""QID16""}","{""ImportId"":""QID17""}","{""ImportId"":""QID18""}","{""ImportId"":""QID20""}","{""ImportId"":""QID21""}","{""ImportId"":""QID22""}","{""ImportId"":""QID24""}","{""ImportId"":""QID25""}","{""ImportId"":""QID26""}","{""ImportId"":""QID64""}","{""ImportId"":""QID65""}","{""ImportId"":""QID66""}","{""ImportId"":""QID122""}","{""ImportId"":""QID123""}","{""ImportId"":""QID124""}","{""ImportId"":""QID130""}","{""ImportId"":""QID131""}","{""ImportId"":""QID132""}","{""ImportId"":""QID32""}","{""ImportId"":""QID33""}","{""ImportId"":""QID34""}","{""ImportId"":""QID35""}","{""ImportId"":""QID36""}","{""ImportId"":""QID37""}","{""ImportId"":""QID74""}","{""ImportId"":""QID75""}","{""ImportId"":""QID76""}","{""ImportId"":""QID80""}","{""ImportId"":""QID81""}","{""ImportId"":""QID82""}","{""ImportId"":""QID83""}","{""ImportId"":""QID85""}","{""ImportId"":""QID86""}","{""ImportId"":""QID87""}","{""ImportId"":""QID90""}","{""ImportId"":""QID10""}","{""ImportId"":""QID11""}","{""ImportId"":""QID11_4_TEXT""}","{""ImportId"":""QID12_TEXT""}","{""ImportId"":""QID13""}","{""ImportId"":""FL_25_DO""}","{""ImportId"":""FL_26_DO""}","{""ImportId"":""BL_9H7Joi0JCYVbrzn_DO""}","{""ImportId"":""BL_00PGE35kTuGHzbT_DO""}"
0,100,501,1,EN,1,,,,,,,"First, I would remind her that she was feeling ill during the last test and her performance was not likely related to her ability. I think this would help to make her feel confident. Next, I would suggest that she make sure she gets enough rest and eliminates stress right before the next test. I would tell her to ensure that she has enough time to study and prepare for the test. I would also tell her to take notes as she studies and review those notes the night before the test. Finally, I would tell her to relax and believe in her ability. ",10,2,3,5,1,4,1,1,7,4,1,4,1,6,6,6,7,4,7,4,4,4,3,4,4,4,4,4,5,5,4,3,3,3,3,3,2,1,,35,5,LuckScenario_Other,LuckDimensions|EffortDimensions|StrategyDimensions|MoodDimensions|AptitudeDimensions|TaskDimensions,Q80|MP2|MP4|MP3|MP1,Q90|SO1|SO3|SO4|SO2
0,100,190,1,EN,1,,,,,,,Manage everything under your control and accept that you can't control some things.,10,1,1,4,1,2,2,1,5,3,1,2,2,7,7,7,7,1,2,2,3,2,3,3,3,5,5,5,4,4,3,4,3,3,3,3,2,1,,70,3,LuckScenario_Other,LuckDimensions|EffortDimensions|TaskDimensions|MoodDimensions|StrategyDimensions|AptitudeDimensions,Q80|MP3|MP2|MP4|MP1,Q90|SO1|SO3|SO2|SO4
0,100,932,1,EN,1,"If there is a concept you are having trouble understanding, talk to me about it as I might be able to explain it in a way you can understand.  Why don't you come over for a study session?  Maybe we can study together and help each other out.  I'll make brownies!",10,,,,,,,1,6,4,1,1,1,1,7,4,3,3,2,7,7,7,3,4,5,4,4,4,2,4,4,5,5,5,4,4,4,3,3,3,3,3,2,1,,49,4,AptitudeScenario_Other,TaskDimensions|AptitudeDimensions|EffortDimensions|StrategyDimensions|MoodDimensions|LuckDimensions,Q80|MP4|MP2|MP3|MP1,Q90|SO2|SO4|SO3|SO1
0,100,1551,1,EN,1,,,"I would offer her my notes this time, and help her prepare better in the classes for the next test. ",7,,,,,5,4,3,5,6,5,6,6,5,5,6,4,5,6,6,5,6,3,3,2,3,3,3,3,3,4,5,4,4,4,3,4,4,3,3,2,1,,43,4,EffortScenario_Other,AptitudeDimensions|MoodDimensions|StrategyDimensions|TaskDimensions|LuckDimensions|EffortDimensions,Q80|MP2|MP4|MP1|MP3,Q90|SO3|SO2|SO4|SO1
0,100,584,1,EN,1,I would offer to help Amelia to understand the topic better by tutoring her.,9,,,,,,,1,6,3,1,7,1,1,7,3,3,6,3,4,4,7,4,5,4,4,4,4,3,4,4,5,6,6,4,4,4,3,4,4,4,4,2,1,,46,4,AptitudeScenario_Other,AptitudeDimensions|TaskDimensions|EffortDimensions|StrategyDimensions|LuckDimensions|MoodDimensions,Q80|MP1|MP3|MP4|MP2,Q90|SO2|SO1|SO3|SO4
0,100,543,1,EN,1,,,,,,,Just to study and to make sure she doesn't eat anything that might upset her stomach beforehand. ,11,3,4,3,1,3,1,1,6,4,2,6,2,6,4,7,6,5,4,4,4,5,2,4,4,4,5,3,4,4,3,4,3,3,4,3,1,1,,29,4,LuckScenario_Other,TaskDimensions|EffortDimensions|AptitudeDimensions|LuckDimensions|MoodDimensions|StrategyDimensions,Q80|MP1|MP4|MP3|MP2,Q90|SO2|SO1|SO3|SO4
0,100,415,1,EN,1,,,"I would tell her to pay attention in class and to take notes, which she should study later on in the day. I would tell her to put more effort into learning the material. ",8,,,,,1,3,5,1,7,1,1,7,5,1,7,1,7,7,7,1,7,7,3,3,5,3,5,5,7,7,7,4,4,4,3,4,4,4,4,1,1,,29,4,EffortScenario_Other,AptitudeDimensions|EffortDimensions|LuckDimensions|MoodDimensions|StrategyDimensions|TaskDimensions,Q80|MP1|MP4|MP2|MP3,Q90|SO2|SO3|SO4|SO1
0,100,541,1,EN,1,,,,,,,I would advise her to eat and sleep normally in the days leading up to the test. Clearly stress is a big factor for her and she should try to regulate her body and routine so that her anxiety doesn't get the best of her for the next test.,7,1,2,5,1,5,1,1,6,4,1,6,1,4,4,4,7,7,7,3,3,3,2,3,3,5,4,3,4,4,3,2,3,3,3,3,2,1,,27,5,LuckScenario_Other,MoodDimensions|AptitudeDimensions|EffortDimensions|StrategyDimensions|TaskDimensions|LuckDimensions,Q80|MP4|MP1|MP2|MP3,Q90|SO4|SO1|SO2|SO3
0,100,427,1,EN,1,,,,,Instead of only memorizing the course material I suggest that you think about what the material means in other things that you no about. Try to connect the ideas in the material to your life other subjects that you're studying and other things that you're interested in. Spend some time reflecting on how these things are related to each other and what the material means.  ,6,,,2,2,6,1,5,1,3,5,4,2,5,2,3,5,3,5,6,4,3,4,4,3,3,4,5,4,5,3,4,4,3,4,4,4,4,1,1,,61,6,StrategyScenario_Other,TaskDimensions|StrategyDimensions|EffortDimensions|MoodDimensions|LuckDimensions|AptitudeDimensions,Q80|MP3|MP1|MP4|MP2,Q90|SO1|SO3|SO2|SO4
0,100,242,1,EN,1,I would help her with organizing her notes and help her to study for the test.,4,,,,,,,3,6,3,2,3,2,3,6,4,4,6,2,6,6,7,6,5,4,3,4,3,2,5,4,6,6,6,4,4,4,3,4,3,4,4,1,1,,28,6,AptitudeScenario_Other,EffortDimensions|TaskDimensions|StrategyDimensions|LuckDimensions|AptitudeDimensions|MoodDimensions,Q80|MP4|MP2|MP1|MP3,Q90|SO4|SO2|SO1|SO3
0,100,281,1,EN,1,"You need to study a lot, study really hard because with perseverance you will do it. I know that you did pretty bad on that test but that has to change. Even if you have a low aptitude you can change that and become an expert in any subject, you just have to have a strong will. ",9,,,,,,,3,6,2,1,5,3,2,6,3,2,6,1,6,6,7,6,5,5,4,4,4,4,4,4,6,6,6,4,4,3,4,3,2,3,3,2,1,,27,5,AptitudeScenario_Other,StrategyDimensions|TaskDimensions|EffortDimensions|LuckDimensions|MoodDimensions|AptitudeDimensions,Q80|MP1|MP2|MP4|MP3,Q90|SO3|SO2|SO4|SO1
0,100,1116,1,EN,1,,,,,"Do take notes, but also practice the exercises more. ",10,,,4,5,3,2,2,1,3,2,2,2,3,3,7,6,7,5,5,6,3,4,3,2,4,3,6,4,5,4,3,2,3,5,4,4,4,1,1,,30,5,StrategyScenario_Other,LuckDimensions|AptitudeDimensions|StrategyDimensions|MoodDimensions|TaskDimensions|EffortDimensions,Q80|MP2|MP3|MP1|MP4,Q90|SO2|SO3|SO1|SO4
0,100,740,1,EN,1,,,,,"I would tell Amelia to look online for better examples of the things she is having a hard time grasping. I would suggest things that would give her a broader view of the concepts involved rather than just the facts, definitions, etc. that might be covered in a lecture. I'd suggest she think up analogies for the concepts. Analogies would be a great way to understand the concepts on a higher level and they are also great memory aids.",9,,,1,3,4,1,5,6,1,7,4,3,5,5,6,7,6,6,5,3,4,4,4,3,4,3,2,2,1,3,4,3,2,3,4,3,3,2,7,,42,5,StrategyScenario_Other,AptitudeDimensions|EffortDimensions|MoodDimensions|StrategyDimensions|TaskDimensions|LuckDimensions,Q80|MP4|MP3|MP2|MP1,Q90|SO3|SO2|SO4|SO1
0,100,214,1,EN,1,,,,,,,"I would schedule some time to study, make some flash cards and I can help quiz you. We will work on some practice questions to check your knowledge and fine tune where you need to study more. Eat a healthy breakfast and get a good nights sleep before the day of the test. ",8,2,5,4,2,5,2,2,6,2,2,6,3,6,1,7,6,5,6,3,3,4,2,4,3,6,5,5,4,3,4,2,3,3,3,4,1,1,,39,4,LuckScenario_Other,EffortDimensions|StrategyDimensions|AptitudeDimensions|MoodDimensions|LuckDimensions|TaskDimensions,Q80|MP2|MP4|MP3|MP1,Q90|SO4|SO3|SO1|SO2
0,100,872,1,EN,1,,,,,The big thing is just to stay focused. Just make sure you focus on what you read and not just skim through it.,8,,,2,4,3,1,6,4,4,5,3,4,5,6,7,7,7,4,2,5,3,2,3,4,3,3,5,3,5,4,3,2,4,3,2,3,4,1,1,,21,3,StrategyScenario_Other,EffortDimensions|StrategyDimensions|AptitudeDimensions|TaskDimensions|MoodDimensions|LuckDimensions,Q80|MP4|MP3|MP2|MP1,Q90|SO1|SO3|SO2|SO4
0,100,365,1,EN,1,,,i would tell her to put more time into studying and pay more attention in class or risk doing badly again,9,,,,,1,1,1,1,7,3,1,7,5,1,1,1,1,7,7,7,7,3,3,3,3,3,4,3,7,7,7,5,5,5,5,3,3,3,3,2,1,,27,3,EffortScenario_Other,LuckDimensions|MoodDimensions|StrategyDimensions|EffortDimensions|AptitudeDimensions|TaskDimensions,Q80|MP1|MP4|MP3|MP2,Q90|SO2|SO3|SO4|SO1
0,100,267,1,EN,1,,,"I would offer to study with Amelia.  I would explain to her that if she wants to do well, she needs to develop better study habits and I would offer to help her out with that.",10,,,,,1,4,2,1,7,1,1,7,1,1,7,1,4,7,4,4,7,4,5,5,5,2,5,5,4,4,4,4,3,4,3,4,4,4,4,2,1,,32,3,EffortScenario_Other,StrategyDimensions|EffortDimensions|LuckDimensions|MoodDimensions|TaskDimensions|AptitudeDimensions,Q80|MP3|MP2|MP1|MP4,Q90|SO1|SO3|SO4|SO2
0,100,2162,1,EN,1,,,,,,,I would advise her to eat a very bland diet for a couple of days before the test so that her stomach is less likely to get upset. And then if she starts to still feel nausea just because she is nervous that she should focus on deep breathing to try and relax and think about how the test will soon be over. ,7,1,7,1,1,5,3,3,5,4,2,4,3,6,4,6,6,6,4,3,2,4,3,4,2,6,3,3,4,3,3,2,4,2,2,3,1,1,,25,5,LuckScenario_Other,EffortDimensions|TaskDimensions|AptitudeDimensions|LuckDimensions|MoodDimensions|StrategyDimensions,Q80|MP3|MP4|MP1|MP2,Q90|SO1|SO2|SO4|SO3
0,100,657,1,EN,1,,,"Amelia should write down what she needs to do to study better and then set a series of goals she can accomplish. Maybe one day she revises her materials on a section and the next day another section, then she studies each part one section at a time a little bit each day.",10,,,,,1,2,6,1,7,7,1,7,2,1,4,1,7,1,7,7,3,5,4,4,5,2,5,3,2,3,2,4,3,3,2,4,4,3,4,1,1,,29,5,EffortScenario_Other,MoodDimensions|TaskDimensions|StrategyDimensions|EffortDimensions|LuckDimensions|AptitudeDimensions,Q80|MP3|MP2|MP4|MP1,Q90|SO4|SO2|SO1|SO3
0,100,267,1,EN,1,"I would tell her to ask her professor if she can record the lecture and then go home and listen to it. She could try reading into it more online, sometimes reading more helps everything stick better. ",7,,,,,,,2,4,5,1,4,3,1,7,4,1,4,1,4,6,7,6,4,4,3,4,3,2,3,3,4,4,5,4,4,4,3,4,4,4,4,2,1,,39,3,AptitudeScenario_Other,LuckDimensions|MoodDimensions|TaskDimensions|AptitudeDimensions|EffortDimensions|StrategyDimensions,Q80|MP4|MP2|MP1|MP3,Q90|SO4|SO2|SO1|SO3
0,100,1916,1,EN,1,,,Start studying constantly. Really know the material perfectly and go over it till you understand it. Always attend class because there are things the teacher will teach that may not be in the text. Take it seriously like you want to be there or find another class that has your interest. ,10,,,,,4,4,4,3,2,1,2,5,3,2,7,2,1,7,7,5,6,5,5,5,5,5,5,5,7,6,5,4,4,3,2,4,5,4,4,1,1,,41,5,EffortScenario_Other,EffortDimensions|MoodDimensions|TaskDimensions|LuckDimensions|StrategyDimensions|AptitudeDimensions,Q80|MP3|MP1|MP2|MP4,Q90|SO4|SO1|SO3|SO2
0,100,484,1,EN,1,,,,,,,I would tell Amelia that she should start studying now for the next test. I would let her know that some of her struggles with the last test may have been due to anxiety and that being well prepared could help lesson that anxiety. I would offer to help her with her studying.,9,2,4,2,2,4,2,2,4,2,2,2,2,6,6,6,6,6,5,5,4,5,2,4,5,5,4,4,5,4,4,3,4,4,3,4,1,1,,59,4,LuckScenario_Other,StrategyDimensions|TaskDimensions|MoodDimensions|LuckDimensions|AptitudeDimensions|EffortDimensions,Q80|MP4|MP3|MP1|MP2,Q90|SO1|SO4|SO3|SO2
0,100,1498,1,EN,1,I would inform Amelia that here best bet is to study as much as she can due to having low aptitude for the topic. The only thing to prepare her is to study as many hours as possible. ,8,,,,,,,3,6,5,3,7,4,2,7,3,4,4,3,7,7,7,4,7,7,3,4,5,3,3,3,7,4,5,3,4,3,3,3,4,4,3,2,1,,30,5,AptitudeScenario_Other,EffortDimensions|TaskDimensions|MoodDimensions|LuckDimensions|StrategyDimensions|AptitudeDimensions,Q80|MP4|MP2|MP1|MP3,Q90|SO3|SO4|SO2|SO1
0,100,353,1,EN,1,,,,,,,"I would tell her to just try her best to remain calm, let her know she knows the material and that I will help her with any concepts she may be confused on if I can. ",9,3,5,3,2,5,4,4,6,3,3,5,5,6,2,6,5,6,5,4,3,4,2,5,5,5,5,6,3,3,4,1,3,4,3,3,2,1,,28,4,LuckScenario_Other,EffortDimensions|MoodDimensions|AptitudeDimensions|LuckDimensions|StrategyDimensions|TaskDimensions,Q80|MP4|MP1|MP3|MP2,Q90|SO3|SO1|SO4|SO2
0,100,2339,1,EN,1,,,,,"I think it would be best if you started to contextualize the material, and not try to rote learn it but instead try to give yourself a contextual understanding of it. Go over past papers and try to see and project how the questions are going to be asked then relay it to the information you've learned",3,,,5,4,3,6,5,5,5,5,3,2,2,3,5,7,2,4,7,3,4,3,3,4,3,4,5,6,5,5,4,5,3,4,4,5,5,2,1,,33,5,StrategyScenario_Other,LuckDimensions|StrategyDimensions|TaskDimensions|AptitudeDimensions|MoodDimensions|EffortDimensions,Q80|MP4|MP2|MP1|MP3,Q90|SO1|SO2|SO3|SO4
0,100,1873,1,EN,1,Produce notes from your study materials and combine with all the class notes. Study your notes and pick out the most important terms. Memorize the definitions and what they mean. Ask yourself questions until you easily remember the answers.,7,,,,,,,1,3,5,1,7,1,1,7,2,1,6,1,7,4,7,7,7,1,3,3,3,3,4,3,4,3,3,5,5,3,2,3,5,3,3,2,1,,54,5,AptitudeScenario_Other,LuckDimensions|TaskDimensions|EffortDimensions|MoodDimensions|StrategyDimensions|AptitudeDimensions,Q80|MP4|MP1|MP2|MP3,Q90|SO4|SO2|SO3|SO1
0,100,2034,1,EN,1,,,,,"I would adviser her to come up with a structured plan to get notes and study them. I would suggest that she try to use a visual aid instead of trying to memorize by heart. If she could use 3x5 cards to write down the important points, maybe that would help her. I would also try to weave the lesson into a story she can remember, to make up a linear account of events to helo her make sense of the things she writes down.",6,,,1,5,3,1,5,1,2,7,4,2,5,1,7,7,7,6,1,5,3,4,3,2,5,4,5,4,5,4,5,4,3,4,5,3,4,2,2,,41,5,StrategyScenario_Other,AptitudeDimensions|EffortDimensions|TaskDimensions|MoodDimensions|StrategyDimensions|LuckDimensions,Q80|MP1|MP2|MP3|MP4,Q90|SO4|SO3|SO2|SO1
0,100,420,1,EN,1,,,,,,,"Based on what happened to Amelia during the last test, I suspect that she was suffering from a case of nerves. Therefore I would suggest several things for Amelia. First I would suggest that Amelia begin studying for the exam several weeks in advance, and she should formulate an outline of the concepts that she knows well and the concepts that she struggles with that will be on the exam.  Next, she should focus her studies on the concepts that she struggles with and spend time with those early on and give herself extra time to review notes and the readings to help her with those concepts.  She should formulate a schedule for studying that encompasses the final one and a half weeks before the exam, if there is enough time, and she should give herself a buffer of two to three days so that she is not studying right up until the last minute before the exam. That way she is not feeling as rushed and if she falls behind in her preparation she still has the two to three days to pick up for any missed time. Finally I would suggest Amelia look into some ways to unwind and de-stress. Perhaps she should look into taking a workshop or brief course on meditation or guided visualization in order to help her develop the skills to calm herself down before an important exam or presentation.",9,3,6,3,4,6,1,1,7,3,1,6,1,4,4,4,7,6,4,4,4,4,2,5,5,6,6,5,5,5,5,4,5,5,5,5,1,1,,39,6,LuckScenario_Other,EffortDimensions|LuckDimensions|AptitudeDimensions|StrategyDimensions|MoodDimensions|TaskDimensions,Q80|MP3|MP4|MP1|MP2,Q90|SO3|SO2|SO4|SO1
0,100,364,1,EN,1,,,I would tell her to make sure she has all updated study materials and to commit to studying everyday until the test. I would also encourage her to pay better attention and ask questions in class.,11,,,,,2,2,2,1,1,1,1,1,1,1,1,1,6,6,6,4,4,4,5,5,5,5,5,5,6,6,4,4,4,4,4,4,4,4,4,2,1,,42,5,EffortScenario_Other,LuckDimensions|EffortDimensions|StrategyDimensions|MoodDimensions|TaskDimensions|AptitudeDimensions,Q80|MP1|MP3|MP4|MP2,Q90|SO1|SO3|SO2|SO4
0,100,550,1,EN,1,,,,,"I would advise her to continue taking notes, but to read additional material on the topic so she has a deeper understanding of the material.  I would also advise her to quiz herself before the upcoming test.",8,,,1,3,4,1,6,1,2,6,2,1,6,1,7,7,7,7,7,7,5,5,5,3,5,5,4,5,5,5,5,3,5,4,4,4,4,1,2,,39,6,StrategyScenario_Other,AptitudeDimensions|EffortDimensions|MoodDimensions|TaskDimensions|StrategyDimensions|LuckDimensions,Q80|MP2|MP1|MP4|MP3,Q90|SO4|SO2|SO1|SO3
0,100,369,1,EN,1,,,"I would tell her that she needs to put forth her best effort to remain attentive and constantly go over her study materials. Also, I'd tell her to pay attention during class as this is just as important. I'd remind her not to forget to study and go over the material multiple times if needed in the days leading up to the test.",10,,,,,1,2,1,1,7,1,1,6,2,1,6,1,4,7,7,7,7,7,5,5,5,2,5,5,7,7,7,5,4,5,5,4,5,4,4,1,1,,22,3,EffortScenario_Other,LuckDimensions|MoodDimensions|AptitudeDimensions|TaskDimensions|EffortDimensions|StrategyDimensions,Q80|MP3|MP1|MP2|MP4,Q90|SO2|SO1|SO4|SO3
0,100,217,1,EN,1,,,"Amelia, you need to be truthful to yourself. Start acknowledging your laziness and get to revising your study materials and being attentive during class. Your failures are your own fault.",7,,,,,4,4,4,1,7,1,1,7,3,1,7,1,7,7,7,7,1,4,4,4,4,3,5,4,7,5,5,4,4,5,4,4,5,4,4,1,1,,51,3,EffortScenario_Other,TaskDimensions|StrategyDimensions|AptitudeDimensions|LuckDimensions|EffortDimensions|MoodDimensions,Q80|MP1|MP2|MP3|MP4,Q90|SO3|SO2|SO1|SO4
0,100,370,1,EN,1,"I would advise her to take very close notes of the lecture and compare against someone who is doing well in the class. if possible, practice and study with someone who is good at the subject",8,,,,,,,2,2,6,2,4,3,2,5,5,1,2,1,7,7,7,6,2,5,4,4,5,2,5,4,6,5,5,3,4,2,3,4,4,3,4,1,1,,24,5,AptitudeScenario_Other,StrategyDimensions|MoodDimensions|EffortDimensions|LuckDimensions|AptitudeDimensions|TaskDimensions,Q80|MP1|MP4|MP3|MP2,Q90|SO1|SO4|SO2|SO3
0,100,136,1,EN,1,,,,,I would tell my friend to stop doing what she is doing. I would tell her to attempt to internalize the information better by thinking about the information during class. It's not good enough to mindlessly repeat the lecture because you won't learn anything that way. ,11,,,1,7,1,1,1,1,6,7,6,1,7,1,7,7,7,7,1,7,5,5,5,1,5,5,7,7,7,5,5,5,5,5,1,5,5,1,1,,23,5,StrategyScenario_Other,AptitudeDimensions|LuckDimensions|StrategyDimensions|MoodDimensions|TaskDimensions|EffortDimensions,Q80|MP2|MP1|MP4|MP3,Q90|SO3|SO2|SO1|SO4
0,100,181,1,EN,1,"I would say that your best bet is to study as hard as you can on this topic. Rethink what you think you know about it, lose it, and re-learn everything.",8,,,,,,,4,4,4,1,4,4,1,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,4,4,4,4,4,4,4,4,1,1,,25,3,AptitudeScenario_Other,MoodDimensions|EffortDimensions|TaskDimensions|LuckDimensions|AptitudeDimensions|StrategyDimensions,Q80|MP2|MP1|MP3|MP4,Q90|SO3|SO1|SO4|SO2
0,100,2015,1,EN,1,,,,,,,I would tell her to study as much as she could but try to stay calm at the same time because maybe it was her nerves that caused her to have stomach issues. Try breathing and maybe some meditation beforehand and to just try her best.,6,1,4,6,1,5,1,2,7,3,1,7,2,7,7,7,7,7,3,4,3,4,4,3,3,5,5,5,5,3,4,2,3,4,3,3,2,1,,51,4,LuckScenario_Other,LuckDimensions|StrategyDimensions|AptitudeDimensions|TaskDimensions|EffortDimensions|MoodDimensions,Q80|MP3|MP2|MP4|MP1,Q90|SO2|SO4|SO1|SO3
0,100,568,1,EN,1,,,,,"I would advise her to try something different. Memorizing material doesn't mean you actually understand it. She should try breaking it down in a way that she understands it. Instead of memorizing a paragraph, she should break it apart, sentence by sentence, making sure she actually understands the content. She may even try making flash cards with questions and answers. If she's still struggling, perhaps a tutor could be helpful in ensuring that she has a solid understanding rather than just memorized words. ",9,,,1,2,5,1,4,1,1,5,3,2,3,2,6,6,7,6,6,6,4,5,4,5,4,4,5,5,5,3,3,3,2,4,4,3,4,2,1,,45,4,StrategyScenario_Other,MoodDimensions|EffortDimensions|LuckDimensions|StrategyDimensions|TaskDimensions|AptitudeDimensions,Q80|MP1|MP4|MP2|MP3,Q90|SO3|SO4|SO2|SO1
0,100,312,1,EN,1,"I would offer Amelia my approach to studying for the exam. Additionally I would offer to study with Amelia if she thought that might be helpful to her. Finally, I would also suggest that she bring her concerns to her teacher privately to see if her teacher has any specific advice. ",6,,,,,,,1,3,3,1,3,1,1,7,3,5,5,1,7,7,7,7,7,5,3,3,3,2,4,4,6,4,4,3,4,3,2,4,4,5,4,1,1,,31,5,AptitudeScenario_Other,EffortDimensions|AptitudeDimensions|StrategyDimensions|MoodDimensions|LuckDimensions|TaskDimensions,Q80|MP4|MP1|MP3|MP2,Q90|SO4|SO2|SO3|SO1
0,100,335,1,EN,1,,,I will advice her to really focus and be serious in her studies. Avoid any distraction can be.,6,,,,,5,5,4,5,4,4,4,5,4,5,4,5,4,1,7,4,5,5,3,3,2,3,3,3,5,4,5,3,3,4,3,3,4,3,4,1,1,,29,4,EffortScenario_Other,EffortDimensions|TaskDimensions|LuckDimensions|AptitudeDimensions|MoodDimensions|StrategyDimensions,Q80|MP1|MP3|MP4|MP2,Q90|SO1|SO2|SO3|SO4
0,100,173,1,EN,1,,,I would do my best to point her towards the material that is most likely to appear on the exam so she could maximize the little time she had to learn the materials.,8,,,,,2,4,4,1,6,2,3,6,4,2,5,3,7,7,7,6,4,6,3,3,3,4,4,4,5,5,5,4,3,3,3,4,3,3,4,1,1,,30,5,EffortScenario_Other,MoodDimensions|LuckDimensions|StrategyDimensions|AptitudeDimensions|TaskDimensions|EffortDimensions,Q80|MP3|MP4|MP2|MP1,Q90|SO2|SO1|SO4|SO3
0,100,464,1,EN,1,,,,,,,Make sure you get enough sleep and don't overeat before the test. Study but do not cram a lot of the material right before the test.,8,2,4,3,3,5,3,3,5,3,3,4,4,3,6,7,5,2,6,3,4,3,3,4,3,5,6,5,3,4,3,2,3,4,4,3,1,1,,37,5,LuckScenario_Other,MoodDimensions|LuckDimensions|EffortDimensions|AptitudeDimensions|TaskDimensions|StrategyDimensions,Q80|MP3|MP4|MP1|MP2,Q90|SO2|SO1|SO4|SO3
